SKU,ON_HAND_QTY,QTY_COMMITTED,QTY_BACKORDERED,UNFULFILLED_QTY,AVAILABLE_ON_HAND_QTY,CURRENT_INVENTORY_POSITION
D73012-02-M,0,0,0,0,0,0
R120007-05,0,0,0,0,0,0
P81007-01-C,0,0,0,0,0,0
D67003-01,0,0,0,0,0,0
B86013-23,0,0,0,0,0,0
D74008-02-K,0,0,0,0,0,0
R106004-08,0,0,0,0,0,0
D121012-02,0,0,0,0,0,0
R120042-02,0,0,0,0,0,0
D69005-01,0,0,0,0,0,0
P141004-01-C,0,0,0,0,0,0
B86102-10,0,0,0,0,0,0
D60002-01,0,0,0,0,0,0
R93017-02,0,0,0,0,0,0
D140031-01,0,0,0,0,0,0
01027841-013-U-B-000,0,0,0,0,0,0
R120033-06,0,0,0,0,0,0
B86017-21,0,0,0,0,0,0
00004556-004-QU-S-002-B2,0,0,0,0,0,0
R88032-03,0,0,0,0,0,0
A65087-01,0,0,0,0,0,0
00004556-009-QU-S-006-B3,0,0,0,0,0,0
D153002-02,0,0,0,0,0,0
P122006-01-C,0,0,0,0,0,0
B149002-01,0,0,0,0,0,0
R88001-08,0,0,0,0,0,0
R93017-01,0,0,0,0,0,0
B86103-26,0,0,0,0,0,0
P55003-01-C,0,0,0,0,0,0
R106001-03,0,0,0,0,0,0
A65022-01,0,0,0,0,0,0
B121009-02,0,0,0,0,0,0
R88003-03,0,0,0,0,0,0
B83002-01,0,0,0,0,0,0
T58042-01,0,0,0,0,0,0
R14001-02-4,0,0,0,0,0,0
0118316-007-U-W-005,0,0,0,0,0,0
PM5006-01,0,0,0,0,0,0
A65099-01,0,0,0,0,0,0
T58037-01,0,0,0,0,0,0
T62003-01,0,0,0,0,0,0
B66007-02,0,0,0,0,0,0
R120034-06,0,0,0,0,0,0
R88032-01,0,0,0,0,0,0
P58011-01-C,0,0,0,0,0,0
TP13005-04,0,0,0,0,0,0
R61001-02,0,0,0,0,0,0
R54025-02,0,0,0,0,0,0
T56005-01,0,0,0,0,0,0
R126001-01,0,0,0,0,0,0
R93030-04,0,0,0,0,0,0
D121013-02,0,0,0,0,0,0
D121003-02,0,0,0,0,0,0
R120030-07,0,0,0,0,0,0
D125007-01,0,0,0,0,0,0
T112005-01,0,0,0,0,0,0
P84029-01-C,0,0,0,0,0,0
TP115002-01,0,0,0,0,0,0
R88038-06,0,0,0,0,0,0
B86102-20,0,0,0,0,0,0
R93017-09,0,0,0,0,0,0
B121006-04,0,0,0,0,0,0
R120007-02,0,0,0,0,0,0
R93029-02,0,0,0,0,0,0
R88032-05,0,0,0,0,0,0
P56050-02-C,0,0,0,0,0,0
A65079-01,0,0,0,0,0,0
R93029-03,0,0,0,0,0,0
D84003-02-Q6,0,0,0,0,0,0
D121009-03-Q2,0,0,0,0,0,0
R126002-03,0,0,0,0,0,0
P84026-01-C,0,0,0,0,0,0
D121014-05,0,0,0,0,0,0
B121022-06,0,0,0,0,0,0
0118316-011-LG-S-006,0,0,0,0,0,0
D84012-03,0,0,0,0,0,0
D68002-01,0,0,0,0,0,0
B86011-24,0,0,0,0,0,0
P97003-02-C,0,0,0,0,0,0
P120004-01-C,32,6,0,6,26,26
B86003-27,2,2,22,24,0,-22
00004556-006-CK-S-006-B2,0,1,0,1,-1,-1
D116005-01,52,2,0,2,50,50
P86001-01-C,52,17,0,17,35,35
B86015-26,5,5,23,28,0,-23
B86016-04,18,0,0,0,18,18
P120010-02-C,104,31,0,31,73,73
B121026-09,9,1,0,1,8,8
B86013-32,3,0,0,0,3,3
P56037-02-C,31,4,0,4,27,27
B86041-02,68,6,0,6,62,62
P84070-04-C,0,0,18,18,0,-18
P120015-01-C,17,12,0,12,5,5
B60009-01,3,1,0,1,2,2
B121026-13,4,0,0,0,4,4
D143002-01,114,2,0,2,112,112
P120010-05-C,86,43,0,43,43,43
P120003-02-C,85,60,0,60,25,25
D97001-01,3,0,0,0,3,3
B86014-04,6,3,0,3,3,3
00004556-006-CK-S-006-B1,0,1,0,1,-1,-1
B86009-05,0,0,0,0,0,0
B15206-07,0,0,25,25,0,-25
P56076-01-C,33,8,0,8,25,25
P84062-01-C,3,3,18,21,0,-18
00004556-002-KI-W-006-B2,0,1,1,2,-1,-2
B86007-05,18,7,0,7,11,11
B15206-06,5,1,0,1,4,4
B86025-03,135,7,0,7,128,128
B86026-03,147,7,0,7,140,140
B86003-08,9,9,3,12,0,-3
R00002-09,54,26,0,26,28,28
B86001-30,7,0,0,0,7,7
B86008-26,20,20,55,75,0,-55
P20001-23,312,312,370,682,0,-370
B86100-08,7,1,0,1,6,6
B121025-06,8,1,0,1,7,7
D74002-02-K,1,1,22,23,0,-22
P056075-01-C,1,1,2,3,0,-2
B86001-01,5,2,0,2,3,3
C97005-03,0,0,5,5,0,-5
D140023-01,106,2,0,2,104,104
B84001-01,104,2,0,2,102,102
B15220-04,-1,0,15,15,-1,-16
B86008-16,5,5,31,36,0,-31
B86008-32,17,5,0,5,12,12
B86013-10,3,3,2,5,0,-2
B86009-08,1,1,18,19,0,-18
00004556-002-KI-W-006-B1,0,1,1,2,-1,-2
B86018-33,1,1,0,1,0,0
B121018-01,10,0,0,0,10,10
P56060-02-C,28,22,0,22,6,6
B86007-06,3,3,6,9,0,-6
B15210-02,3,3,12,15,0,-12
D116006-03,81,0,0,0,81,81
R54014-02,0,0,6,6,0,-6
B86011-29,1,1,1,2,0,-1
P84054-05-C,0,0,29,29,0,-29
B15221-02,27,2,0,2,25,25
B86010-08,2,2,14,16,0,-14
P84043-04-C,5,5,0,5,0,0
B145002-01,283,0,0,0,283,283
00004556-002-KI-M-007-B2,0,0,5,5,0,-5
B86009-06,4,4,2,6,0,-2
00004556-006-CK-S-006-B3,0,1,0,1,-1,-1
B120006-01,0,0,11,11,0,-11
B15205-06,1,1,0,1,0,0
00004556-009-FL-S-004-B3,0,1,0,1,-1,-1
00004556-009-FL-S-004-B2,0,1,0,1,-1,-1
D104007-02,-6,0,0,0,-6,-6
R54015-01,13,2,0,2,11,11
B15210-05,0,0,18,18,0,-18
00004556-002-KI-W-006-B3,0,1,1,2,-1,-2
B86009-16,2,2,22,24,0,-22
B116001-02,0,0,42,42,0,-42
R93032-06,17,0,0,0,17,17
B86017-18,18,2,0,2,16,16
B86013-16,9,9,20,29,0,-20
B86019-07,7,3,0,3,4,4
D116005-02,227,0,0,0,227,227
T58030-02,53,2,0,2,51,51
B131002-03,168,1,0,1,167,167
P120011-02-C,0,0,85,85,0,-85
B145002-02,254,1,0,1,253,253
B15207-05,12,0,0,0,12,12
D155001-01,25,2,0,2,23,23
P120011-01-C,17,17,30,47,0,-30
R93040-06,3,0,0,0,3,3
B144003-04,58,1,0,1,57,57
D116006-01,21,1,0,1,20,20
P84054-02-C,-1,0,14,14,-1,-15
P20001-31,36,25,0,25,11,11
B121027-02,6,2,0,2,4,4
B86008-08,12,12,24,36,0,-24
B86011-33,7,0,0,0,7,7
B86018-27,1,0,0,0,1,1
B86015-01,1,1,4,5,0,-4
B86019-31,0,0,5,5,0,-5
P56043-01-C,14,1,0,1,13,13
B121015-03,12,1,0,1,11,11
B86019-05,6,6,23,29,0,-23
F137001-05,0,0,1,1,0,-1
B86015-02,5,1,0,1,4,4
B86001-26,1,1,5,6,0,-5
B86010-16,2,2,26,28,0,-26
P20001-05,96,96,570,666,0,-570
B86013-08,3,3,26,29,0,-26
P84046-02-C,2,2,9,11,0,-9
00004556-009-FL-S-004-B1,0,1,0,1,-1,-1
D84011-01,0,0,25,25,0,-25
D120009-01,19,0,0,0,19,19
B66002-01,0,0,0,0,0,0
D143004-01,178,8,0,8,170,170
B86025-02,66,6,0,6,60,60
B121022-01,44,0,0,0,44,44
00004556-002-KI-M-007-B3,0,0,5,5,0,-5
P120016-01-C,43,7,0,7,36,36
B86007-31,12,12,3,15,0,-3
B86007-08,62,20,0,20,42,42
D120001-04,12,0,0,0,12,12
T84012-02,22,0,0,0,22,22
P120006-01-C,54,20,0,20,34,34
B86033-03,5,0,0,0,5,5
D129001-01,0,0,11,11,0,-11
B15208-06,22,0,0,0,22,22
D104008-01,6,6,300,306,0,-300
D120005-01,0,0,124,124,0,-124
00004556-002-KI-M-007-B1,0,0,5,5,0,-5
B86037-01,20,6,0,6,14,14
P120016-02-C,74,21,0,21,53,53
P20001-35,45,45,27,72,0,-27
P20001-41,200,140,0,140,60,60
B15216-02,0,0,36,36,0,-36
B86028-03,12,3,0,3,9,9
P120010-01-C,117,47,0,47,70,70
T58041-01,8,2,0,2,6,6
B117001-05,337,8,0,8,329,329
D104006-01,3,3,4,7,0,-4
B121026-11,5,0,0,0,5,5
P120003-06-C,15,15,20,35,0,-20
B15212-05,12,12,0,12,0,0
D84017-01,223,1,0,1,222,222
P20001-25,332,332,230,562,0,-230
P20001-24,400,253,0,253,147,147
aqoe-rustic-vase,5,0,0,0,5,5
B86039-01,66,8,0,8,58,58
B144003-02,40,3,0,3,37,37
D84017-02,82,1,0,1,81,81
B86025-01,70,5,0,5,65,65
P20001-36,71,71,379,450,0,-379
D121016-04,80,4,0,4,76,76
D155001-05,10,1,0,1,9,9
B145001-02,141,2,0,2,139,139
B15215-02,2,2,2,4,0,-2
P20001-28,82,46,0,46,36,36
D143003-01,131,6,0,6,125,125
B86011-22,0,0,0,0,0,0
B86017-22,0,0,0,0,0,0
D84001-01-Q6,0,0,0,0,0,0
B86101-07,0,0,0,0,0,0
D126001-06,0,0,0,0,0,0
002560062-015-U-S-006,0,0,0,0,0,0
P112001-02-C,0,0,0,0,0,0
R84001-04,0,0,0,0,0,0
R93007-04,0,0,0,0,0,0
F97017-01,0,0,0,0,0,0
T58043-01,0,0,0,0,0,0
R54025-03,0,0,0,0,0,0
B86021-08,0,0,0,0,0,0
P56071-01-C,0,0,0,0,0,0
P141002-02-C,0,0,0,0,0,0
0118316-011-SM-S-004,0,0,0,0,0,0
D125006-01,0,0,0,0,0,0
D119019-01,0,0,0,0,0,0
C97006-01,0,0,0,0,0,0
D125001-02,0,0,0,0,0,0
R93045-02,0,0,0,0,0,0
R120032-05,0,0,0,0,0,0
R93023-02,0,0,0,0,0,0
D121004-02,0,0,0,0,0,0
D73010-01-M,0,0,0,0,0,0
00004556-009-QU-S-006-B1,0,0,0,0,0,0
D121011-01,0,0,0,0,0,0
R106005-08,0,0,0,0,0,0
R120030-04,0,0,0,0,0,0
R72003-01,0,0,0,0,0,0
R120031-04,0,0,0,0,0,0
R88037-01,0,0,0,0,0,0
A65062-01,0,0,0,0,0,0
A65103-01,0,0,0,0,0,0
D68005-01,0,0,0,0,0,0
D84005-01-Q3,0,0,0,0,0,0
R120011-06,0,0,0,0,0,0
P55002-01-C,0,0,0,0,0,0
D153001-01,0,0,0,0,0,0
D84018-02,0,0,0,0,0,0
B100002-02,0,0,0,0,0,0
A65000-20,0,0,0,0,0,0
FAB-CRY-005,0,0,0,0,0,0
FAB-CRY-003,0,0,0,0,0,0
R120011-01,0,0,0,0,0,0
A65000-01,0,0,0,0,0,0
P84031-01-C,0,0,0,0,0,0
B15202-01,0,0,1,1,0,-1
D104001-02,3,3,120,123,0,-120
B120004-01,0,0,23,23,0,-23
D155001-02,18,2,0,2,16,16
R141026-05,1,0,0,0,1,1
P120008-01-C,252,59,0,59,193,193
D12007-01,4,4,0,4,0,0
B117001-06,302,5,0,5,297,297
B121024-02,143,5,0,5,138,138
P120002-03-C,30,13,0,13,17,17
D84016-02,185,1,0,1,184,184
B15210-01,4,3,0,3,1,1
B86017-08,3,0,0,0,3,3
F147001-01,1,1,3,4,0,-3
D104002-02,1,1,57,58,0,-57
R88026-04,2,1,0,1,1,1
B86011-19,16,16,0,16,0,0
B86008-07,73,12,0,12,61,61
B121021-05,148,4,0,4,144,144
B86008-01,37,6,0,6,31,31
P97001-02-C,24,4,0,4,20,20
R93019-05,19,7,0,7,12,12
B86009-07,6,6,2,8,0,-2
B86015-19,0,0,17,17,0,-17
B86008-09,4,4,21,25,0,-21
D120006-01,32,0,0,0,32,32
SWA-CRY-009,418,39,0,39,379,379
B15203-08,0,0,0,0,0,0
B86019-32,0,0,0,0,0,0
P126010-02-C,1,1,0,1,0,0
B86016-30,0,0,5,5,0,-5
F148002-01-B2,13,13,0,13,0,0
B86017-09,10,1,0,1,9,9
R141017-04,9,0,0,0,9,9
B86020-06,3,0,0,0,3,3
P56037-01-C,3,3,1,4,0,-1
R61015-03,0,0,0,0,0,0
B86008-37,0,0,0,0,0,0
R141004-01,0,0,5,5,0,-5
P15001-01-C,6,6,0,6,0,0
T58013-01,0,0,0,0,0,0
B86020-19,0,0,0,0,0,0
R120061-04,0,0,0,0,0,0
B86031-02,7,0,0,0,7,7
D148004-01,4,4,3,7,0,-3
R141012-06,0,0,3,3,0,-3
F148001-K,0,0,0,0,0,0
R141033-02,0,0,0,0,0,0
R158001-20,0,0,0,0,0,0
B15214-03,6,0,0,0,6,6
D157001-04,0,0,0,0,0,0
B86017-37,0,0,0,0,0,0
D121003-03,0,0,8,8,0,-8
R54013-01,1,1,4,5,0,-4
F148002-01-B1,19,13,0,13,6,6
P123006-02-C,27,9,0,9,18,18
B86003-02,3,3,1,4,0,-1
P120001-04-C,78,36,0,36,42,42
F137001-06,2,0,0,0,2,2
D119017-01,39,1,0,1,38,38
P120001-03-C,9,9,8,17,0,-8
B116001-01,0,0,45,45,0,-45
B86012-06,1,1,12,13,0,-12
SWA-JB-002,397,37,0,37,360,360
P120010-06-C,80,17,0,17,63,63
P120001-01-C,2,2,31,33,0,-31
B84002-02,1,1,22,23,0,-22
P123002-01-C,7,2,0,2,5,5
P120002-05-C,51,6,0,6,45,45
P84054-04-C,2,2,14,16,0,-14
R54014-03,0,0,2,2,0,-2
D093002-01,72,0,0,0,72,72
B86015-29,25,6,0,6,19,19
00004556-007-KI-S-007-B1,0,0,2,2,0,-2
B15211-05,21,0,0,0,21,21
R93022-02,3,0,0,0,3,3
00004556-002-QU-W-004-B1,0,0,2,2,0,-2
B117001-33,224,4,0,4,220,220
D155001-06,21,1,0,1,20,20
SWA-LIB-0001,126,12,0,12,114,114
B86014-29,3,3,9,12,0,-9
B15221-04,4,4,10,14,0,-10
B121026-08,0,0,0,0,0,0
B86011-31,2,2,5,7,0,-5
B121024-08,201,4,0,4,197,197
B86012-27,23,23,0,23,0,0
D104010-01,1,1,299,300,0,-299
P68005-01-C,22,0,0,0,22,22
B86010-36,0,0,0,0,0,0
D121008-04,75,6,0,6,69,69
R61014-04,0,0,0,0,0,0
R93042-08,0,0,1,1,0,-1
aqoe-rustic-pouring-sm,0,0,0,0,0,0
B86031-03,86,0,0,0,86,86
T58026-01,3,3,2,5,0,-2
B15203-01,0,0,0,0,0,0
R88036-04,0,0,0,0,0,0
B86010-07,5,5,20,25,0,-20
B121026-03,0,0,0,0,0,0
R120056-04,0,0,0,0,0,0
D121010-02,4,4,18,22,0,-18
R93016-07,0,0,0,0,0,0
T143001-01,0,0,0,0,0,0
R141001-07,5,0,0,0,5,5
B15201-07,7,0,0,0,7,7
B15209-01,12,2,0,2,10,10
B15214-05,0,0,0,0,0,0
P56036-02-C,2,2,1,3,0,-1
R158002-01,0,0,0,0,0,0
B86020-04,15,0,0,0,15,15
T58031-01,111,1,0,1,110,110
R120059-01,0,0,0,0,0,0
B15224-04,3,3,7,10,0,-7
F147007-01,0,0,25,25,0,-25
D119007-01,2,2,0,2,0,0
D121014-04,0,0,34,34,0,-34
P120015-02-C,10,10,2,12,0,-2
B86016-29,3,3,3,6,0,-3
B86020-18,23,0,0,0,23,23
D104011-03,1,0,0,0,1,1
B86012-37,0,0,0,0,0,0
R141001-08,0,0,1,1,0,-1
00004556-002-QU-W-004-B2,0,0,2,2,0,-2
B117001-30,233,6,0,6,227,227
F97010-03,29,1,0,1,28,28
P97001-03-C,43,6,0,6,37,37
B86040-02,60,4,0,4,56,56
B15209-04,24,0,0,0,24,24
B121014-01,11,6,0,6,5,5
B117001-32,145,3,0,3,142,142
B86009-29,12,11,0,11,1,1
B86012-33,0,0,6,6,0,-6
B86016-19,0,0,0,0,0,0
B86003-01,2,2,22,24,0,-22
SWA-WD-0002,63,4,0,4,59,59
D140024-01,87,1,0,1,86,86
P120015-04-C,26,18,0,18,8,8
D155001-03,10,1,0,1,9,9
D116001-01,0,0,14,14,0,-14
C97007-03,2,2,0,2,0,0
P120007-02-C,63,10,0,10,53,53
B117001-01,305,7,0,7,298,298
D97001-02,0,0,5,5,0,-5
B15207-02,0,0,22,22,0,-22
D104001-01,16,1,0,1,15,15
B121024-04,144,4,0,4,140,140
B83001-06,9,0,0,0,9,9
D104002-03,0,0,125,125,0,-125
B121020-05,4,0,0,0,4,4
B86013-30,24,24,1,25,0,-1
P120021-01-C,0,0,0,0,0,0
P84018-01-C,0,0,0,0,0,0
R61013-04,0,0,0,0,0,0
B15202-02,0,0,0,0,0,0
D104012-02,0,0,0,0,0,0
R120037-03,0,0,0,0,0,0
P84012-05-C,9,3,0,3,6,6
B86017-32,0,0,0,0,0,0
R120051-07,0,0,0,0,0,0
R93013-04,2,1,0,1,1,1
R141012-05,6,0,0,0,6,6
B86014-31,0,0,5,5,0,-5
B121019-03,23,1,0,1,22,22
B86009-09,2,2,8,10,0,-8
R120061-03,0,0,0,0,0,0
B15203-02,2,0,0,0,2,2
ODAS-AC-SCT-CC-TK,0,0,0,0,0,0
B15202-04,0,0,0,0,0,0
B86035-01,0,0,0,0,0,0
P84055-05-C,0,0,6,6,0,-6
B86020-16,0,0,0,0,0,0
sku-47373920469219,0,0,0,0,0,0
B86018-37,0,0,0,0,0,0
P123009-02-C,1,1,0,1,0,0
R00002-07,0,0,0,0,0,0
B86003-06,2,2,1,3,0,-1
R120036-02,0,0,0,0,0,0
B86008-31,2,2,8,10,0,-8
P97001-04-C,30,7,0,7,23,23
P123009-01-C,7,7,1,8,0,-1
B15212-01,4,1,0,1,3,3
R158001-13,0,0,0,0,0,0
R141001-05,3,0,0,0,3,3
R141033-03,0,0,0,0,0,0
B86001-09,0,0,2,2,0,-2
B121026-04,0,0,0,0,0,0
P123009-04-C,0,0,8,8,0,-8
R120056-01,0,0,0,0,0,0
F148001-Q-B2,38,4,0,4,34,34
D12006-01,10,9,0,9,1,1
T12001-01,0,0,1,1,0,-1
P84013-01-C,0,0,25,25,0,-25
B15220-05,1,1,30,31,0,-30
B117001-34,166,3,0,3,163,163
B86003-16,11,11,19,30,0,-19
P056072-01-C,52,15,0,15,37,37
D126010-02,26,23,0,23,3,3
D119017-02,7,1,0,1,6,6
B121024-03,136,4,0,4,132,132
P120009-01-C,85,21,0,21,64,64
P120003-05-C,78,25,0,25,53,53
B15222-04,15,3,0,3,12,12
B15210-04,0,0,4,4,0,-4
P056076-01-C,49,15,0,15,34,34
B15222-05,3,3,19,22,0,-19
B15206-05,0,0,32,32,0,-32
B15212-04,9,3,0,3,6,6
P56032-01-C,24,13,0,13,11,11
B15221-05,0,0,40,40,0,-40
S104001-01,0,0,3,3,0,-3
D121007-03,87,3,0,3,84,84
B120005-02,0,0,8,8,0,-8
B121021-01,134,3,0,3,131,131
B15211-02,2,2,0,2,0,0
D84012-02-Q8,1,1,0,1,0,0
P56073-01-C,41,2,0,2,39,39
P84020-02-C,0,0,3,3,0,-3
B86001-07,0,0,0,0,0,0
B86019-36,0,0,0,0,0,0
P84070-02-C,0,0,4,4,0,-4
B15201-03,9,1,0,1,8,8
B86016-31,3,0,0,0,3,3
R120058-02,0,0,0,0,0,0
B86032-03,0,0,0,0,0,0
R93014-06,5,2,0,2,3,3
P20001-42,55,4,0,4,51,51
R120051-04,0,0,0,0,0,0
B86017-36,0,0,0,0,0,0
B86012-32,0,0,0,0,0,0
D104012-03,0,0,0,0,0,0
ODAS-AC-DN-SA-TK,0,0,0,0,0,0
B86013-37,0,0,0,0,0,0
P84070-01-C,2,2,0,2,0,0
B15208-05,30,0,0,0,30,30
R158003-04,0,0,0,0,0,0
B15222-02,22,2,0,2,20,20
R93036-01,3,0,0,0,3,3
R141034-02,0,0,0,0,0,0
F147009-01,7,7,0,7,0,0
B86029-02,29,3,0,3,26,26
B121025-05,1,1,0,1,0,0
ODST-OT-DN-S0-A0-C1-SA-TK,0,0,0,0,0,0
ODST-SF-DN-S3-A2-C0-SA-TK,0,0,0,0,0,0
B86018-32,0,0,0,0,0,0
R120063-01,0,0,0,0,0,0
B86007-37,0,0,0,0,0,0
D62022-01,1,1,0,1,0,0
P84016-01-C,4,4,4,8,0,-4
B121025-03,9,1,0,1,8,8
SWA-JB-003,459,39,0,39,420,420
B86012-09,2,2,22,24,0,-22
B117001-02,237,5,0,5,232,232
00004556-007-KI-S-007-B2,0,0,2,2,0,-2
D121020-01,67,18,0,18,49,49
B121016-02,5,0,0,0,5,5
B84001-02,15,14,0,14,1,1
P120003-03-C,63,20,0,20,43,43
B86007-07,18,3,0,3,15,15
B117001-08,156,8,0,8,148,148
B117001-16,61,5,0,5,56,56
00004556-007-KI-S-007-B3,0,0,2,2,0,-2
F147003-01,27,27,21,48,0,-21
B145001-01,205,0,0,0,205,205
B86015-32,2,2,0,2,0,0
D129004-01,16,1,0,1,15,15
B117001-19,202,6,0,6,196,196
B117001-10,139,7,0,7,132,132
00004556-009-KI-S-004-B2,0,0,4,4,0,-4
F147006-01,2,2,31,33,0,-31
P120010-04-C,51,51,0,51,0,0
B15209-02,0,0,8,8,0,-8
B86013-31,14,13,0,13,1,1
B86007-01,17,3,0,3,14,14
B86016-26,14,2,0,2,12,12
C97001-01,49,0,0,0,49,49
B144004-02,58,1,0,1,57,57
B15211-03,7,2,0,2,5,5
B86008-04,1,1,5,6,0,-5
TAPTST9EUC,0,0,16,16,0,-16
P120012-02-C,7,7,12,19,0,-12
T84008-02,2,2,1,3,0,-1
B15213-06,3,3,0,3,0,0
B86002-27,10,10,30,40,0,-30
B121024-07,192,4,0,4,188,188
D121007-01,46,4,0,4,42,42
R93012-07,4,2,0,2,2,2
R141027-06,0,0,0,0,0,0
P84070-05-C,1,1,18,19,0,-18
B86002-31,1,1,6,7,0,-6
R61012-04,1,0,0,0,1,1
B86035-02,0,0,0,0,0,0
T58013-02,1,0,0,0,1,1
B86017-26,13,0,0,0,13,13
F148003-01,64,64,0,64,0,0
B15210-08,0,0,5,5,0,-5
B117001-38,467,4,0,4,463,463
B86003-37,0,0,0,0,0,0
T58054-02,1,1,0,1,0,0
B86020-29,27,0,0,0,27,27
B86020-30,15,0,0,0,15,15
B117001-40,520,0,0,0,520,520
B86007-32,26,1,0,1,25,25
P56017-02-C,6,6,1,7,0,-1
F184005-01,1,1,3,4,0,-3
BSK-BTY-SMK-LRG-3,0,0,0,0,0,0
R141027-07,2,2,0,2,0,0
R158003-01,0,0,0,0,0,0
D104007-01,16,16,304,320,0,-304
B86003-29,5,5,0,5,0,0
R158001-18,0,0,0,0,0,0
3230025,0,0,0,0,0,0
R141003-07,3,3,0,3,0,0
D97001-01-S,9,0,0,0,9,9
TP13006-01-Q6,0,0,5,5,0,-5
R120038-09,0,0,0,0,0,0
D121009-04,4,4,0,4,0,0
D104009-01,3,3,371,374,0,-371
B121024-05,134,7,0,7,127,127
P120010-03-C,95,45,0,45,50,50
B121018-03,13,0,0,0,13,13
R141009-05,0,0,1,1,0,-1
B15204-05,0,0,18,18,0,-18
00004556-002-QU-W-004-B3,0,0,2,2,0,-2
B117001-07,116,7,0,7,109,109
B120009-01,1,1,3,4,0,-3
B86016-32,1,1,2,3,0,-2
R88031-05,2,2,0,2,0,0
B86019-30,0,0,6,6,0,-6
00004556-009-KI-S-004-B1,0,0,4,4,0,-4
SWA-MG-002,318,39,0,39,279,279
D62020-01,63,1,0,1,62,62
B117001-27,21,10,0,10,11,11
B117001-04,116,6,0,6,110,110
B15207-08,0,0,12,12,0,-12
B86015-05,15,3,0,3,12,12
D62001-01,9,4,0,4,5,5
R93010-03,6,0,0,0,6,6
TAPTST9ANT,0,0,10,10,0,-10
UWWBASKTRLSMKOS,0,0,0,0,0,0
D157001-03,0,0,13,13,0,-13
P123011-01-C,26,3,0,3,23,23
R120053-07,0,0,0,0,0,0
P56035-01-C,27,7,0,7,20,20
SWA-WD-0004,2,2,0,2,0,0
R158001-17,0,0,0,0,0,0
P123001-04-C,6,6,0,6,0,0
R120054-02,0,0,0,0,0,0
P120019-01-C,0,0,32,32,0,-32
TP70002-01-Q4,0,0,0,0,0,0
B86009-31,0,0,3,3,0,-3
P84043-01-C,0,0,1,1,0,-1
R93034-08,0,0,0,0,0,0
B86036-03,0,0,0,0,0,0
R61013-01,0,0,0,0,0,0
D73008-01,0,0,0,0,0,0
TP13009-01-Q6,1,1,1,2,0,-1
R141017-06,1,1,2,3,0,-2
B15205-04,3,0,0,0,3,3
B121026-01,0,0,0,0,0,0
B86008-33,0,0,5,5,0,-5
B15213-08,1,0,0,0,1,1
B86002-30,4,4,9,13,0,-9
T58001-01,0,0,0,0,0,0
R120053-04,0,0,0,0,0,0
R158001-04,0,0,0,0,0,0
D140021-01,0,0,2,2,0,-2
B86016-33,0,0,0,0,0,0
B15214-01,4,0,0,0,4,4
B86001-08,6,4,0,4,2,2
C79006-01,53,0,0,0,53,53
B121027-07,42,2,0,2,40,40
SWA-WD-0001,8,5,0,5,3,3
B86007-29,27,21,0,21,6,6
D120002-04,5,5,0,5,0,0
P56069-01-C,51,8,0,8,43,43
F147005-01,21,21,17,38,0,-17
B86015-07,0,0,12,12,0,-12
P56048-01-C,50,22,0,22,28,28
D120008-02,33,0,0,0,33,33
P120018-01-C,11,11,8,19,0,-8
P84018-05-C,0,0,22,22,0,-22
B121016-05,26,0,0,0,26,26
B117001-26,416,5,0,5,411,411
B117001-09,62,7,0,7,55,55
R141003-06,1,1,0,1,0,0
B86010-10,4,4,10,14,0,-10
P120007-01-C,100,59,0,59,41,41
P56029-02-C,4,3,0,3,1,1
P120008-02-C,68,25,0,25,43,43
B131002-01,231,1,0,1,230,230
D104005-01,1,1,67,68,0,-67
B121024-01,145,4,0,4,141,141
B121021-03,17,3,0,3,14,14
R00002-04,11,1,0,1,10,10
P120009-03-C,28,21,0,21,7,7
P56060-01-C,39,12,0,12,27,27
TAPTST9BLS,0,0,2,2,0,-2
B86016-01,23,0,0,0,23,23
B15209-06,0,0,0,0,0,0
P84043-03-C,2,2,1,3,0,-1
D104003-01,81,31,0,31,50,50
ODST-SF-DN-S3-A2-C0-RM-TK,0,0,0,0,0,0
B86032-01,0,0,0,0,0,0
D121001-01,0,0,6,6,0,-6
B15205-08,0,0,0,0,0,0
C97002-01,12,1,0,1,11,11
P56064-01-C,45,7,0,7,38,38
R141012-07,5,5,0,5,0,0
B86001-05,0,0,0,0,0,0
R158001-05,0,0,0,0,0,0
R120055-02,0,0,0,0,0,0
B86019-37,0,0,0,0,0,0
R120036-04,0,0,0,0,0,0
D129003-01-F,0,0,0,0,0,0
R141010-09,0,0,10,10,0,-10
R120061-02,0,0,0,0,0,0
F137001-07,1,1,15,16,0,-15
R141029-07,0,0,0,0,0,0
B86030-01,0,0,0,0,0,0
P123011-04-C,20,4,0,4,16,16
R141032-06,0,0,0,0,0,0
R120054-04,0,0,0,0,0,0
R158001-08,0,0,0,0,0,0
R88038-09,0,0,0,0,0,0
R61011-03,1,1,1,2,0,-1
B15215-05,0,0,0,0,0,0
B121026-02,0,0,0,0,0,0
B86004-37,0,0,0,0,0,0
B15204-01,8,3,0,3,5,5
F97013-01,9,0,0,0,9,9
P84018-03-C,0,0,9,9,0,-9
B15224-02,10,2,0,2,8,8
R120057-02,0,0,0,0,0,0
B86007-19,2,2,6,8,0,-6
P56046-01-C,40,0,0,0,40,40
R141004-08,8,2,0,2,6,6
00004556-009-KI-S-004-B3,0,0,4,4,0,-4
B86019-08,1,1,7,8,0,-7
B121021-02,117,3,0,3,114,114
